Gene_ID,Other_IDs
M9H77_04527,"CRO_T026672, Cro001G.7265.1.p1, CrChr5.2967, CRO_T102061"
M9H77_04528,"Cro001G.7264.1.p1, CrChr5.2968"
M9H77_04532,"CRO_T008375, Cro001G.7263.2.p1, CrChr5.2970, CRO_T102066"
M9H77_04536,Cro001G.7262.1.p1
M9H77_04539,"Cro001G.7261.1.p1, CrChr5.2975"
M9H77_04540,"CRO_T011506, CRO_T102076"
M9H77_04541,"Cro001G.7256.1.p1, CrChr5.2976, CRO_T102078"
M9H77_04545,"CRO_T016191, CRO_T102082"
M9H77_04547,"CRO_T016187, Cro001G.7255.1.p1, CrChr5.2980, CRO_T102084"
M9H77_04549,"Cro001G.7251.1.p1, CrChr5.2982"
M9H77_04551,"Cro001G.7260.1.p1, CrChr5.2984"
M9H77_04554,Cro001G.7259.1.p1
M9H77_04559,"CRO_T032445, CRO_T102096"
M9H77_04560,"Cro001G.7250.1.p1, CrChr5.2989"
M9H77_04563,CRO_T102101
M9H77_04564,"Cro001G.7248.1.p1, CrChr5.2992"
M9H77_04567,CrChr5.2996
M9H77_04568,CRO_T002215
M9H77_04569,"Cro001G.7244.1.p1, Cro001G.7244.2.p1, Cro001G.7244.3.p1, CrChr5.2997"
M9H77_04570,"Cro001G.7241.1.p1, CrChr5.2998"
M9H77_04573,"CRO_T009861, Cro001G.7240.1.p1, CrChr5.3000, CRO_T102112"
M9H77_04574,CRO_T009860
M9H77_04575,"CRO_T009862, Cro001G.7242.10.p1, Cro001G.7242.9.p1, CRO_T102114"
M9H77_04576,CRO_T009863
M9H77_04577,"Cro001G.7243.1.p1, Cro001G.7243.2.p1, CrChr5.3002"
M9H77_04579,CRO_T010487
M9H77_04582,"CRO_T006674, Cro001G.7242.1.p1, Cro001G.7242.6.p1, Cro001G.7242.7.p1, Cro001G.7242.8.p1"
M9H77_04583,"Cro001G.7242.1.p2, Cro001G.7242.4.p2, Cro001G.7242.5.p2, CrChr5.3007"
M9H77_04584,"CRO_T022386, CRO_T102119"
M9H77_04586,"CRO_T027324, Cro001G.7226.3.p1, CrChr5.3010, CRO_T102120"
M9H77_04587,"CRO_T027325, CRO_T102122"
M9H77_04588,"CRO_T015171, Cro001G.7228.1.p1, CrChr5.3011, CRO_T102124"
M9H77_04589,"Cro001G.7227.1.p1, CrChr5.3012, CRO_T102125"
M9H77_04590,"CRO_T005837, CrChr5.3013, CRO_T102126"
M9H77_04592,"CRO_T005839, Cro001G.7226.1.p1, CRO_T102127"
M9H77_04593,"Cro001G.7225.1.p1, CrChr5.3015, CRO_T102128"
M9H77_04595,"CRO_T004804, Cro001G.7224.1.p1, CrChr5.3017, CRO_T102130"
M9H77_04596,CrChr5.3018
M9H77_04601,"Cro001G.7221.1.p1, CrChr5.3024"
M9H77_04602,"CRO_T002625, Cro001G.7219.1.p1, CrChr5.3025, CRO_T102141"
M9H77_04603,"Cro001G.7239.1.p1, CrChr5.3026"
M9H77_04606,"Cro001G.7237.1.p1, CRO_T102145"
M9H77_04607,CRO_T023480
M9H77_04609,CRO_T023478
M9H77_04611,CRO_T007323
M9H77_04612,CRO_T009763
M9H77_04618,"Cro001G.7231.1.p1, CrChr5.3038"
M9H77_04620,"Cro001G.7216.1.p1, CrChr5.3040"
M9H77_04621,CRO_T033359
M9H77_04623,CRO_T010914
M9H77_04624,"CRO_T010913, Cro001G.7217.1.p1, Cro001G.7217.2.p1, Cro001G.7217.3.p1, CrChr5.3041, CRO_T102161"
M9H77_04625,"CRO_T027298, CRO_T102163"
M9H77_04627,CRO_T023846
M9H77_04631,"Cro001G.7214.1.p1, CrChr5.3046, CRO_T102164"
M9H77_04637,"CRO_T022665, Cro001G.7212.1.p1, CrChr5.3049, CRO_T102172"
M9H77_04639,Cro001G.7215.2.p1
M9H77_04640,"CRO_T030582, Cro001G.7209.1.p1, CrChr5.3051, CRO_T102174"
M9H77_04641,"CRO_T009790, CRO_T102175"
M9H77_04642,CRO_T009791
M9H77_04644,"Cro001G.7208.1.p1, Cro001G.7208.2.p1, CrChr5.3058"
M9H77_04645,"CRO_T030798, CRO_T102180"
M9H77_04646,"CRO_T030795, Cro001G.7205.1.p1, Cro001G.7205.2.p1, Cro001G.7205.3.p1, Cro001G.7205.4.p1, CrChr5.3059, CRO_T102182"
M9H77_04647,"Cro001G.7206.1.p1, CrChr5.3060"
M9H77_04648,Cro001G.7202.1.p1
M9H77_04650,"Cro001G.7201.1.p1, Cro001G.7201.2.p1, Cro001G.7201.3.p1, CRO_T102187"
M9H77_04651,"CRO_T005928, Cro001G.7198.1.p1, CrChr5.3063, CRO_T102188"
M9H77_04653,"CRO_T013026, Cro001G.7197.1.p1, CrChr5.3065, CRO_T102189"
M9H77_04654,Cro001G.7199.1.p1
M9H77_04656,"CRO_T031558, CRO_T102193"
M9H77_04657,"CRO_T031559, CRO_T102194"
M9H77_04658,"Cro001G.7194.1.p1, CrChr5.3067"
M9H77_04660,CRO_T008733
M9H77_04661,CRO_T008732
M9H77_04662,CRO_T010504
M9H77_04663,CRO_T019807
M9H77_04664,CRO_T016254
M9H77_04666,CRO_T006390
M9H77_04667,"CRO_T006392, CRO_T102205"
M9H77_04670,"CRO_T017123, CRO_T102208"
M9H77_04671,CRO_T010459
M9H77_04672,"CRO_T010458, CRO_T102209"
M9H77_04673,CRO_T010460
M9H77_04674,"Cro001G.7195.1.p1, CrChr5.3074"
M9H77_04675,"Cro001G.7192.1.p1, CrChr5.3075"
M9H77_04676,"Cro001G.7191.1.p1, CrChr5.3076"
M9H77_04677,"Cro001G.7190.1.p1, CrChr5.3077"
M9H77_04679,CRO_T026443
M9H77_04680,"CRO_T026442, Cro001G.7188.1.p1, CrChr5.3079, CRO_T102214"
M9H77_04681,"CRO_T026440, Cro001G.7187.1.p1, CrChr5.3080, CRO_T102215"
M9H77_04682,CRO_T026439
M9H77_04683,"Cro001G.7186.1.p1, CrChr5.3081, CRO_T102217"
M9H77_04689,CRO_T031336
M9H77_04690,CRO_T015986
M9H77_04691,CRO_T015987
M9H77_04692,"Cro001G.7185.1.p1, CrChr5.3083, CRO_T102220"
M9H77_04694,"CRO_T008655, CRO_T102224"
M9H77_04695,"CRO_T019928, CrChr5.3086, CRO_T102227"
M9H77_04696,"CRO_T019929, CrChr5.3087, CRO_T102228"
M9H77_04697,"CRO_T027539, CRO_T102229"
M9H77_04698,CRO_T027538
M9H77_04699,"CRO_T027540, Cro001G.7184.1.p1, CrChr5.3092, CRO_T102231"
M9H77_04701,"CRO_T012182, Cro001G.7181.1.p1, CrChr5.3093, CRO_T102232"
M9H77_04702,CRO_T025627
M9H77_04705,"Cro001G.7178.1.p1, CrChr5.3101"
M9H77_04706,CRO_T014934
M9H77_04707,CRO_T014935
M9H77_04709,CRO_T028245
M9H77_04712,"CRO_T022743, Cro001G.7176.1.p1, CrChr5.3107, CRO_T102248"
M9H77_04713,"CRO_T018565, CRO_T102251"
M9H77_04714,"CRO_T018564, CRO_T102252"
M9H77_04715,CRO_T018563
M9H77_04716,"Cro001G.7173.1.p1, CrChr5.3109, CRO_T102254"
M9H77_04718,"CRO_T032489, Cro001G.7169.1.p1, CRO_T102256"
M9H77_04719,CRO_T032490
M9H77_04723,"Cro001G.7167.1.p1, Cro001G.7167.2.p1"
M9H77_04724,CRO_T030621
M9H77_04726,"Cro001G.7164.1.p1, CrChr5.3116, CRO_T102263"
M9H77_04728,CrChr5.3120
M9H77_04729,"CRO_T001424, CrChr5.3121"
M9H77_04730,"Cro001G.7162.1.p1, CrChr5.3122"
M9H77_04731,"CRO_T016280, CRO_T102266"
M9H77_04732,"Cro001G.7166.1.p1, CrChr5.3124"
M9H77_04734,"Cro001G.7161.1.p1, Cro001G.7161.3.p1"
M9H77_04737,"CRO_T009149, CRO_T102274"
M9H77_04739,"Cro001G.7158.1.p1, Cro001G.7158.2.p1, Cro001G.7158.3.p1, CrChr5.3130"
M9H77_04740,"CRO_T009147, CRO_T102276"
M9H77_04741,"Cro001G.7156.1.p1, CrChr5.3133, CRO_T102277"
M9H77_04743,CRO_T021984
M9H77_04744,CRO_T021983
M9H77_04745,CRO_T021982
M9H77_04746,CRO_T021986
M9H77_04747,"CRO_T021987, CrChr5.3137, CRO_T102284"
M9H77_04748,"CRO_T021985, CrChr5.3138"
M9H77_04749,CrChr5.3139
M9H77_04750,"Cro001G.7152.1.p1, CrChr5.3140"
M9H77_04751,"Cro001G.7151.1.p1, Cro001G.7151.2.p1, Cro001G.7151.3.p1, Cro001G.7151.4.p1"
M9H77_04752,"Cro001G.7146.1.p1, CrChr5.3142"
M9H77_04753,"Cro001G.7148.1.p1, CrChr5.3143"
M9H77_04754,CRO_T000007
M9H77_04755,CRO_T018947
M9H77_04756,CRO_T018946
M9H77_04757,CRO_T018948
M9H77_04758,"Cro001G.7150.1.p1, CrChr5.3145, CRO_T102298"
M9H77_04759,CRO_T018944
M9H77_04760,"CRO_T018943, CRO_T102301"
M9H77_04761,"CRO_T018942, Cro001G.7145.1.p1, CRO_T102302"
M9H77_04762,CrChr5.3148
M9H77_04763,CRO_T005766
M9H77_04764,CRO_T005767
M9H77_04765,CRO_T007884
M9H77_04767,CRO_T007885
M9H77_04769,CRO_T007881
M9H77_04771,"CRO_T029545, Cro001G.7140.1.p1, CrChr5.3156, CRO_T102313"
M9H77_04773,CRO_T029546
M9H77_04776,"CRO_T028439, Cro001G.7137.1.p2, CrChr5.3160, CRO_T102319"
M9H77_04777,"CRO_T028440, CrChr5.3161"
M9H77_04779,CRO_T009105
M9H77_04780,CRO_T029146
M9H77_04781,CrChr5.3163
M9H77_04782,"CRO_T029144, CRO_T102325"
M9H77_04783,CRO_T008785
M9H77_04784,CRO_T008792
M9H77_04785,"CRO_T008786, Cro001G.7132.1.p1, CrChr5.3166, CRO_T102329"
M9H77_04786,"CRO_T008793, CRO_T102330"
M9H77_04787,"CRO_T008787, Cro001G.7131.1.p1, Cro001G.7131.2.p1, CrChr5.3167, CRO_T102331"
M9H77_04790,"Cro001G.7130.1.p1, CrChr5.3173"
M9H77_04792,"CRO_T028152, CrChr5.3175, CRO_T102337"
M9H77_04793,"CRO_T028153, CRO_T102338"
M9H77_04794,"CRO_T028151, CRO_T102339"
M9H77_04795,"CrChr5.3177, CRO_T102341"
M9H77_04796,"Cro001G.7127.1.p1, CrChr5.3178"
M9H77_04797,"Cro001G.7126.1.p1, CrChr5.3179"
M9H77_04798,Cro001G.7122.1.p1
M9H77_04799,"Cro001G.7121.1.p1, Cro001G.7121.5.p1"
M9H77_04800,Cro001G.7108.1.p1
M9H77_04801,"Cro001G.7109.1.p1, CrChr5.3183"
M9H77_04803,CRO_T031098
M9H77_04804,"CRO_T031737, Cro001G.7106.1.p1, CrChr5.3189, CRO_T102354"
M9H77_04806,"Cro001G.7105.1.p1, CrChr5.3190"
M9H77_04807,"CRO_T019240, CRO_T102358"
M9H77_04808,"CRO_T019242, Cro001G.7110.1.p1, Cro001G.7119.1.p1, CrChr5.3193, CRO_T102359"
M9H77_04809,"CRO_T019241, Cro001G.7118.1.p1, CrChr5.3194, CRO_T102360"
M9H77_04810,"Cro001G.7117.1.p1, CrChr5.3195"
M9H77_04811,"CRO_T020951, Cro001G.7116.1.p1, CrChr5.3196"
M9H77_04812,"CRO_T000323, Cro001G.7115.1.p1"
M9H77_04813,"CRO_T000322, CRO_T134562"
M9H77_04814,"CRO_T000321, CrChr5.3199, CRO_T102364"
M9H77_04815,"CrChr5.3200, CRO_T102365"
M9H77_04816,"CRO_T014337, Cro001G.7112.1.p1, CrChr5.3201, CRO_T102366"
M9H77_04817,CRO_T010361
M9H77_04821,"Cro001G.7103.1.p1, CrChr5.3203"
M9H77_04822,CrChr5.3204
M9H77_04823,CRO_T009910
M9H77_04824,"Cro001G.7099.1.p1, CrChr5.3206, CRO_T102373"
M9H77_04825,Cro001G.7097.1.p1
M9H77_04827,"CRO_T008865, Cro001G.7096.1.p1"
M9H77_04828,"CRO_T010391, Cro001G.7095.1.p1, CRO_T102379"
M9H77_04830,"Cro001G.7094.1.p1, Cro001G.7094.2.p1, Cro001G.7094.3.p1, Cro001G.7094.4.p1"
M9H77_04831,CRO_T010389
M9H77_04832,"CRO_T010392, Cro001G.7093.1.p1, CRO_T102382"
M9H77_04833,Cro001G.7092.1.p1
M9H77_04834,Cro001G.7090.1.p1
M9H77_04836,Cro001G.7091.1.p1
M9H77_04837,CRO_T029107
M9H77_04838,"CRO_T029108, CRO_T102389"
M9H77_04839,CRO_T024409
M9H77_04842,CRO_T024409
M9H77_04843,CRO_T030243
M9H77_04844,Cro001G.7086.1.p1
M9H77_04846,CRO_T029897
M9H77_04847,CRO_T029896
M9H77_04848,"CRO_T029895, CRO_T131086"
M9H77_04849,CRO_T029894
M9H77_04850,"CRO_T006395, CRO_T131090"
M9H77_04851,Cro001G.7088.1.p1
M9H77_04852,Cro001G.7085.1.p2
M9H77_04853,"Cro001G.7084.1.p1, CRO_T131094"
M9H77_04855,Cro001G.7083.1.p1
M9H77_04856,Cro001G.7079.2.p1
M9H77_04857,Cro001G.7082.1.p1
M9H77_04858,"CRO_T030929, Cro001G.7081.1.p1"
M9H77_04859,"CRO_T030930, CRO_T131099"
M9H77_04860,"CRO_T023459, Cro001G.7077.1.p1"
M9H77_04861,"CRO_T009623, Cro001G.7078.1.p1, Cro001G.7078.2.p1, Cro001G.7078.3.p1, Cro001G.7078.4.p1, Cro001G.7078.5.p1, Cro001G.7078.6.p1, CRO_T131101"
M9H77_04862,"CRO_T017686, Cro001G.7076.1.p1, CRO_T131102"
M9H77_04864,"CRO_T022662, CRO_T131106"
M9H77_04865,"Cro001G.7074.1.p1, CRO_T131107"
M9H77_04866,"CRO_T001750, CRO_T131108"
M9H77_04869,CRO_T028098
M9H77_04870,"CRO_T028096, CRO_T131112"
M9H77_04871,"CRO_T028099, CRO_T131113"
M9H77_04872,"CRO_T028100, Cro001G.7070.1.p1, CRO_T131114"
M9H77_04874,Cro001G.7069.1.p1
M9H77_04875,CRO_T004933
M9H77_04878,"CRO_T001308, Cro001G.7068.1.p1, CRO_T131119"
M9H77_04879,CRO_T000970
M9H77_04880,"Cro001G.7067.1.p1, CRO_T131122"
M9H77_04881,CRO_T000968
M9H77_04882,"CRO_T004067, CRO_T131125"
M9H77_04883,"CRO_T010021, Cro001G.7062.1.p1, CRO_T131127"
M9H77_04884,"CRO_T001771, Cro001G.7061.1.p1, CRO_T131128"
M9H77_04887,"CRO_T018126, CRO_T131129"
M9H77_04889,Cro001G.7060.2.p1
M9H77_04892,Cro001G.7058.3.p1
M9H77_04893,CRO_T131136
M9H77_04894,"CRO_T029618, Cro001G.7047.1.p2, Cro001G.7047.3.p2"
M9H77_04896,"CRO_T006880, Cro001G.7047.2.p1, Cro001G.7047.3.p3, CRO_T131139"
M9H77_04897,CRO_T027053
M9H77_04898,"CRO_T016877, Cro001G.7045.1.p1, CRO_T131140"
M9H77_04899,"CRO_T002487, CRO_T131141"
M9H77_04900,"CRO_T002486, Cro001G.7044.1.p1, CRO_T131142"
M9H77_04903,"CRO_T007378, Cro001G.7055.1.p1, Cro001G.7055.2.p1, CRO_T131145"
M9H77_04906,"CRO_T007376, Cro001G.7054.1.p1, CRO_T131147"
M9H77_04907,Cro001G.7053.1.p1
M9H77_04911,Cro001G.7051.1.p1
M9H77_04912,"CRO_T030780, CRO_T131155"
M9H77_04913,CRO_T015853
M9H77_04914,"CRO_T029790, CRO_T131158"
M9H77_04916,Cro001G.7043.1.p1
M9H77_04917,"CRO_T007599, CRO_T131161"
M9H77_04918,"CRO_T007596, CRO_T131162"
M9H77_04919,CRO_T007597
M9H77_04920,CRO_T007598
M9H77_04921,"CRO_T029757, CRO_T131167"
M9H77_04922,CRO_T016212
M9H77_04923,CRO_T016214
M9H77_04924,CRO_T016213
M9H77_04926,CRO_T012073
M9H77_04927,"CRO_T022243, CRO_T131171"
M9H77_04928,CRO_T022244
M9H77_04929,CRO_T022242
M9H77_04930,"CRO_T022245, CRO_T131172"
M9H77_04931,CRO_T009664
M9H77_04935,CRO_T024373
M9H77_04938,CRO_T031484
M9H77_04939,"CRO_T031485, CRO_T131180"
M9H77_04940,"CRO_T025274, CRO_T131182"
M9H77_04944,Cro001G.7033.4.p2
M9H77_04946,CRO_T011608
M9H77_04947,"CRO_T015753, CRO_T131188"
M9H77_04949,"CRO_T009733, Cro001G.7037.1.p1"
M9H77_04950,CRO_T009734
M9H77_04952,CRO_T020660
M9H77_04953,Cro001G.7036.1.p2
M9H77_04954,"Cro001G.7035.1.p1, Cro001G.7035.2.p1"
M9H77_04956,Cro001G.7034.1.p1
M9H77_04958,"CRO_T019530, Cro001G.7022.1.p1, CRO_T131197"
M9H77_04960,"CRO_T033043, Cro001G.7023.1.p2, Cro001G.7023.4.p2, Cro001G.7023.5.p2, CRO_T131201"
M9H77_04961,"Cro001G.7023.1.p3, Cro001G.7023.2.p2, Cro001G.7023.4.p3, Cro001G.7023.6.p2"
M9H77_04962,"Cro001G.7023.1.p1, Cro001G.7023.2.p1, Cro001G.7023.3.p1, Cro001G.7023.4.p1, Cro001G.7023.5.p1, Cro001G.7023.6.p1, CRO_T131202"
M9H77_04963,"CRO_T014358, CRO_T131203"
M9H77_04964,CRO_T013465
M9H77_04965,"CRO_T027854, CRO_T131205"
M9H77_04967,"CRO_T027850, Cro001G.7017.1.p1, CRO_T131207"
M9H77_04968,CRO_T027853
M9H77_04969,CRO_T027849
M9H77_04971,Cro001G.7016.1.p1
M9H77_04972,CRO_T021142
M9H77_04973,"Cro001G.7031.1.p1, CRO_T131213"
M9H77_04974,"Cro001G.7030.1.p1, Cro001G.7030.2.p1, Cro001G.7030.3.p1, Cro001G.7030.4.p1, Cro001G.7030.5.p1, Cro001G.7030.6.p1, CrChr5.3331, CRO_T131214"
M9H77_04975,"Cro001G.7029.1.p1, CRO_T131219"
M9H77_04976,"CRO_T010649, CRO_T131220"
M9H77_04977,"CRO_T010652, CRO_T131221"
M9H77_04979,"Cro001G.7025.2.p1, Cro001G.7025.5.p1, CRO_T131224"
M9H77_04980,"Cro001G.7024.1.p1, Cro001G.7024.3.p1, Cro001G.7024.5.p1, Cro001G.7024.6.p1"
M9H77_04982,"CRO_T027577, CRO_T131227"
M9H77_04984,CRO_T027579
M9H77_04985,"CRO_T027576, Cro001G.7027.1.p1, CrChr5.3344, CRO_T131229"
M9H77_04986,"Cro001G.7026.1.p1, CRO_T131230"
M9H77_04988,CRO_T131232
M9H77_04990,"CRO_T021234, Cro001G.7008.1.p1, CRO_T131234"
M9H77_04991,CRO_T002015
M9H77_04996,Cro001G.7005.1.p1
M9H77_04997,"CRO_T032009, Cro001G.7012.1.p1, CRO_T131241"
M9H77_04998,"CRO_T032010, CRO_T131242"
M9H77_05000,"Cro001G.7015.1.p1, Cro001G.7015.2.p1, CRO_T131243"
M9H77_05001,"CRO_T032008, Cro001G.7014.1.p1, CRO_T131244"
M9H77_05002,CRO_T032007
M9H77_05003,"CRO_T032006, CRO_T131246"
M9H77_05004,Cro001G.7013.1.p1
M9H77_05005,CRO_T131248
M9H77_05006,CRO_T131249
M9H77_05008,"CRO_T016708, Cro001G.7002.1.p1, CRO_T131253"
M9H77_05009,"Cro001G.7004.1.p1, CRO_T131254"
M9H77_05011,"CRO_T027596, Cro001G.6999.1.p1, CRO_T131256"
M9H77_05012,CRO_T005337
M9H77_05013,CRO_T005335
M9H77_05014,"CRO_T005336, Cro001G.7000.1.p1"
M9H77_05016,"CRO_T025029, Cro001G.7001.1.p1, CrChr5.3369, CRO_T131259"
M9H77_05017,"Cro001G.6998.1.p1, CRO_T131260"
M9H77_05018,CRO_T009530
M9H77_05019,CRO_T009531
M9H77_05022,"CRO_T010258, CRO_T131265"
M9H77_05024,"Cro001G.6997.1.p1, CRO_T131267"
M9H77_05026,"CRO_T031066, Cro001G.6995.1.p1, CRO_T131269"
M9H77_05029,CRO_T031061
M9H77_05031,"Cro001G.6970.1.p1, Cro001G.6970.2.p1, Cro001G.6970.3.p1"
M9H77_05032,"CRO_T015936, Cro001G.6969.1.p1, CRO_T131276"
M9H77_05037,Cro001G.6961.1.p1
M9H77_05038,"CRO_T017860, CRO_T131282"
M9H77_05041,"CRO_T027480, CRO_T131287"
M9H77_05043,"CrChr5.3393, CRO_T131290"
M9H77_05044,"Cro001G.6984.1.p1, CRO_T131291"
M9H77_05046,"CRO_T027889, Cro001G.6980.2.p1, CrChr5.3396, CRO_T131292"
M9H77_05051,Cro001G.6981.1.p1
M9H77_05053,CRO_T019827
M9H77_05055,Cro001G.6979.1.p1
M9H77_05056,"CRO_T022179, Cro001G.6978.1.p1, CRO_T127745"
M9H77_05057,"CRO_T022178, CRO_T127744"
M9H77_05061,"Cro001G.6954.1.p1, Cro001G.6954.2.p1, Cro001G.6954.3.p1, Cro001G.6954.4.p1, Cro001G.6955.1.p2"
M9H77_05062,"CRO_T029681, CRO_T127736"
M9H77_05065,CRO_T001043
M9H77_05066,CRO_T001042
M9H77_05067,"CRO_T018195, CRO_T127094"
M9H77_05068,CRO_T018193
M9H77_05069,CRO_T018196
M9H77_05071,"CRO_T025304, Cro001G.6948.1.p1, Cro001G.6948.2.p1, Cro001G.6948.3.p1, Cro001G.6948.4.p1, Cro001G.6948.5.p1, Cro001G.6948.6.p1, Cro001G.6948.7.p1, Cro001G.6948.8.p1, CRO_T127090"
M9H77_05073,"CRO_T019302, Cro001G.6946.1.p1, Cro001G.6946.2.p1, CRO_T124550"
M9H77_05078,"CRO_T017384, Cro001G.6944.1.p1, Cro001G.6944.3.p1, CRO_T124558"
M9H77_05079,CrChr5.3427
M9H77_05082,"CRO_T003010, Cro001G.6944.2.p1, Cro001G.6945.1.p1, CrChr5.3429, CRO_T121530, CRO_T140698"
M9H77_05084,CRO_T003030
M9H77_05087,CRO_T028713
M9H77_05098,"Cro001G.6936.1.p1, CrChr5.3435"
M9H77_05099,"CRO_T017561, CRO_T118724"
M9H77_05100,Cro001G.6927.1.p1
M9H77_05102,CRO_T118727
M9H77_05103,Cro001G.6925.1.p1
M9H77_05107,"CRO_T032018, CRO_T118732"
M9H77_05108,"CRO_T032020, CRO_T118734"
M9H77_05110,CRO_T032019
M9H77_05111,CRO_T023835
M9H77_05112,"CRO_T000239, Cro001G.6928.1.p2, Cro001G.6928.3.p3, Cro001G.6928.4.p3, Cro001G.6929.1.p3, Cro001G.6929.2.p3, Cro001G.6929.3.p2, CRO_T118739"
M9H77_05113,"Cro001G.6928.1.p1, CRO_T118740"
M9H77_05115,"CRO_T000241, Cro001G.6920.1.p1, CRO_T118742"
M9H77_05116,Cro001G.6919.1.p1
M9H77_05118,Cro001G.9348.1.p2
M9H77_05121,"Cro001G.6914.1.p1, CRO_T118746"
M9H77_05124,Cro001G.6913.1.p1
M9H77_05127,Cro001G.6910.1.p1
M9H77_05128,"Cro001G.6909.1.p1, CRO_T118752"
M9H77_05129,Cro001G.6908.1.p1
M9H77_05133,Cro001G.6906.1.p1
M9H77_05134,"CRO_T001644, Cro001G.6905.1.p1, Cro001G.6905.2.p1, Cro001G.6905.3.p1, Cro001G.6905.4.p1, CRO_T118757"
M9H77_05135,"Cro001G.6904.1.p1, CrChr5.3467"
M9H77_05136,Cro001G.6903.1.p1
M9H77_05137,Cro001G.6901.1.p1
M9H77_05138,Cro001G.6901.1.p1
M9H77_05139,"CRO_T001723, CRO_T121043"
M9H77_05140,"CRO_T001722, Cro001G.6899.1.p1, CrChr5.3472, CRO_T121044"
M9H77_05141,"CRO_T001721, Cro001G.6898.1.p1, CrChr5.3473, CRO_T121045"
M9H77_05142,"CRO_T025847, CRO_T121046"
M9H77_05144,"CRO_T026896, Cro001G.6897.1.p1, Cro001G.6897.2.p1, CrChr5.3476, CRO_T121051"
M9H77_05152,CrChr5.3487
M9H77_05155,"CRO_T030912, CrChr5.3488"
M9H77_05158,"Cro001G.6887.1.p1, CrChr5.3491"
M9H77_05159,"Cro001G.6890.1.p1, CrChr5.3492"
M9H77_05167,"Cro001G.6892.1.p1, Cro001G.6892.2.p1, CrChr5.3496"
M9H77_05169,Cro001G.6858.1.p1
M9H77_05170,Cro001G.6859.14.p1
M9H77_05171,CrChr5.3500
M9H77_05172,"CRO_T026698, CrChr5.3501, CRO_T121083"
M9H77_05173,CrChr5.3502
M9H77_05174,CrChr5.3503
M9H77_05175,CrChr5.3504
M9H77_05177,Cro001G.6857.1.p1
M9H77_05178,"Cro001G.6886.1.p1, CrChr5.3506"
M9H77_05179,"Cro001G.6885.1.p1, Cro001G.6885.10.p1, Cro001G.6885.12.p1, Cro001G.6885.4.p1, CrChr5.3507"
M9H77_05180,"Cro001G.6884.1.p1, Cro001G.6884.2.p1, Cro001G.6884.3.p1, Cro001G.6884.4.p2, Cro001G.6884.5.p1, CrChr5.3508"
M9H77_05181,"CRO_T032830, CRO_T121091"
M9H77_05182,"CRO_T032832, CRO_T121093"
M9H77_05183,"CRO_T032831, Cro001G.6882.1.p1, CrChr5.3510, CRO_T121094"
M9H77_05184,CrChr5.3511
M9H77_05187,"CRO_T017421, Cro001G.6879.1.p1, CrChr5.3513"
M9H77_05188,"CRO_T019836, Cro001G.6877.1.p1, Cro001G.6877.2.p1, Cro001G.6877.3.p1, Cro001G.6877.4.p1, CrChr5.3514, CRO_T121098"
M9H77_05189,CrChr5.3515
M9H77_05195,"Cro001G.6873.1.p1, CrChr5.3524, CRO_T121103"
M9H77_05196,"CRO_T006678, Cro001G.6871.3.p2"
M9H77_05199,"Cro001G.6869.1.p1, Cro001G.6869.2.p1, CrChr5.3529"
M9H77_05200,CRO_T021612
M9H77_05202,CrChr5.3534
M9H77_05205,"Cro001G.6864.1.p1, CrChr5.3537"
M9H77_05207,"CRO_T029713, CrChr5.3538"
M9H77_05208,CrChr5.3539
M9H77_05210,CrChr5.3542
M9H77_05213,Cro001G.6853.1.p1
M9H77_05214,CRO_T121124
M9H77_05221,"CRO_T014152, Cro001G.6843.1.p1, CrChr5.3556, CRO_T121131"
M9H77_05222,"Cro001G.6841.1.p1, CrChr5.3557"
M9H77_05223,"Cro001G.6840.1.p1, Cro001G.6840.2.p1, Cro001G.6840.3.p1, Cro001G.6840.4.p1, CRO_T121133"
M9H77_05227,"Cro001G.6836.1.p1, Cro001G.6836.2.p1, CrChr5.3561"
M9H77_05228,"CRO_T020704, Cro001G.6835.1.p1, CrChr5.3562, CRO_T121137"
M9H77_05229,"Cro001G.6834.1.p1, CrChr5.3563, CRO_T121138"
M9H77_05231,"CRO_T018852, Cro001G.6831.1.p1, CrChr5.3565"
M9H77_05232,"CRO_T018854, Cro001G.6830.1.p1, CrChr5.3566, CRO_T121142"
M9H77_05233,"Cro001G.6832.1.p1, Cro001G.6832.2.p1, CrChr5.3568, CRO_T121144"
M9H77_05234,"CRO_T029517, CRO_T121145"
M9H77_05235,CRO_T121146
M9H77_05237,"CRO_T003055, Cro001G.6828.1.p1, CRO_T121148"
M9H77_05239,"Cro001G.6825.1.p1, CrChr5.3574"
M9H77_05242,Cro001G.6820.1.p1
M9H77_05244,Cro001G.6822.6.p1
M9H77_05247,CRO_T025926
M9H77_05248,CRO_T030631
M9H77_05249,CRO_T030628
M9H77_05250,"CRO_T030627, Cro001G.6818.1.p1, CrChr5.3583, CRO_T121161"
M9H77_05251,Cro001G.6814.1.p1
M9H77_05252,"Cro001G.6817.1.p1, Cro001G.6817.2.p1"
M9H77_05257,"CRO_T021868, CRO_T121169"
M9H77_05258,Cro001G.6807.1.p1
M9H77_05259,"CRO_T031626, CRO_T121171"
M9H77_05260,"Cro001G.6806.1.p1, CrChr5.3596"
M9H77_05262,"CRO_T031631, Cro001G.6798.1.p1, CRO_T121174"
M9H77_05265,Cro001G.6797.1.p1
